corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits
FLAT,0.5,16,1,0.0003,35712,1002054,16528,198336,11.7371945095253,,7.96484375,95.578125,1931.6499468696595,0.00015,5.101383686065674,3.874495267868042,b2ce10ecdabd,89d9ff388bef,11.76767851243496,12.303558380365372,0.0007260406582768,1,M,7993152,9586944,1.1957501246066632e-05,9.969613361671872e-06,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.002245,11.155199156761167
FLAT,0.5,16,1,0.0003,80640,2262035,28598,343176,10.620683183250428,,35.01806640625,420.216796875,9706.851898074532,0.0002,5.039382457733154,8.423358678817749,b2ce10ecdabd,89d9ff388bef,10.704324789953231,12.588138763189315,0.0014686341702216,1,M,7993152,9586944,5.257210132811187e-05,4.383219479273061e-05,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.0121,8.505276672363282
FLAT,0.5,16,1,0.0003,182016,5105143,48504,582048,8.143084002159089,,1164.158203125,13969.8984375,28125.133346234277,0.0001,4.947791576385498,17.44931435585022,b2ce10ecdabd,89d9ff388bef,8.279511668504998,12.553686053729058,0.0242454230578921,1,M,7993152,9586944,0.0017477333644474,0.0014571795180507,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.305075,3.24175268343091
FLAT,0.5,16,1,0.0003,410880,11524536,150744,1808928,11.434129820861816,,313.197265625,3758.3671875,11843.998035783005,0.0003,5.0982842445373535,37.00964784622192,b2ce10ecdabd,89d9ff388bef,11.5085311228323,12.126929553985596,0.002321817120416,1,M,7993152,9586944,0.0004701983882578,0.000392029742481,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.06148,10.8342815656662
FLAT,0.5,16,1,0.0003,928128,26032025,398985,4787820,11.611455216541293,,226.591552734375,2719.0986328125,25346.39328924966,0.0,5.07294511795044,80.0804374217987,b2ce10ecdabd,89d9ff388bef,11.80432257519722,12.105547828817368,0.000812060603782,1,M,7993152,9586944,0.0003401785219163,0.0002836251711507,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.017585,11.251948981285096
FLAT,0.5,16,1,0.0003,2096512,58801209,642886,7714632,11.2565272595191,,1665.04541015625,19980.544921875,133376.91153372725,0.00015,5.080883502960205,174.9790358543396,b2ce10ecdabd,89d9ff388bef,11.448669413807393,12.247456448411942,0.0028340950028465,1,M,7993152,9586944,0.0024997078651669,0.0020841411947201,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.022345,10.881555057048798
FLAT,0.5,16,1,0.0003,4735616,132815933,848419,10181028,9.38453366785705,,46414.866455078125,556978.3974609375,739162.3631663586,0.00025,5.0297532081604,384.6255939006805,b2ce10ecdabd,89d9ff388bef,9.67130911985457,12.43320702843666,0.0549516217812189,1,M,7993152,9586944,0.0696819474296169,0.0580975957991344,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.213115,9.16784430706501
FLAT,0.5,16,1,0.0003,10696320,300001987,968134,11617608,7.159479961947426,,114252.63916015624,1371031.669921875,1445129.1945553797,0.00035,5.009176731109619,877.8583543300629,b2ce10ecdabd,89d9ff388bef,7.321638682162911,12.65687115881443,0.1182573899894022,1,M,7993152,9586944,0.1715257848120334,0.1430102929486054,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.490955,6.903127221167088
FLAT,0.5,16,2,0.0003,35712,1002175,16510,198120,11.69548585726261,,11.96923828125,143.630859375,2233.617572309972,0.00035,5.066657066345215,3.939041137695313,b2ce10ecdabd,65acc6d19318,11.73312060455799,12.34650994286537,0.0009691096305269,1,M,7993152,9586944,1.79692390905365e-05,1.49819232672059e-05,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.00299,10.993419998168946
FLAT,0.5,16,2,0.0003,80640,2261705,28348,340176,10.579911910836696,,33.0791015625,396.94921875,10188.73365361271,0.00025,5.029056549072266,8.58527684211731,b2ce10ecdabd,65acc6d19318,10.666289600355626,12.547164904975892,0.0014110342881332,1,M,7993152,9586944,4.966116229867767e-05,4.140518800881699e-05,,,,,,,,300000000,,FLAT,30,2.6046921207e-07,156827.0,0.0126,8.445472723960876
