docs,tokens,step,weights,probe_acc,run,model_size,setting,corpus_type,level,seed,budget_mult,docs_since_window
80640,2262035,630,branch,0.0005,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-4189360
163840,4595334,1280,main_at_snapshot,0.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-4106160
182016,5105143,1422,branch,0.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-4087984
369920,10375442,2890,main_at_snapshot,0.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-3900080
410880,11524536,3210,branch,0.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-3859120
835328,23429201,6526,main_at_snapshot,0.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-3434672
928128,26032025,7251,branch,0.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-3341872
1886848,52921445,14741,main_at_snapshot,0.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-2383152
2096512,58801209,16379,branch,0.0005,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-2173488
4262144,119536862,33298,main_at_snapshot,1.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,-7856
4735616,132815933,36997,branch,0.9995,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,465616
4270080,119759387,33360,main,1.0,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,80
4770048,133781620,37266,main,0.905,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,500048
5270016,147804252,41172,main,0.615,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,1000016
5770112,161830580,45079,main,0.3945,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,1500112
6270080,175855283,48985,main,0.264,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,2000080
6770048,189878305,52891,main,0.177,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,2500048
7270016,203901008,56797,main,0.1405,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,3000016
7770112,217927105,60704,main,0.102,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,3500112
8270080,231950503,64610,main,0.082,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,4000080
8770048,245973511,68516,main,0.0665,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,4500048
9270016,259997948,72422,main,0.05,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,5000016
9626752,270003495,75209,main_at_snapshot,0.053,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,5356752
10696320,300001987,83565,branch,0.096,FLAT_seed1_L_wd0,L,wd0,FLAT,30,1,1,6426320
32128,901491,251,main_at_snapshot,0.0005,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-4237872
35712,1002054,279,branch,0.0,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-4234288
72576,2035863,567,main_at_snapshot,0.001,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-4197424
80640,2262035,630,branch,0.0005,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-4189360
163840,4595334,1280,main_at_snapshot,0.0,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-4106160
182016,5105143,1422,branch,0.0005,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-4087984
369920,10375442,2890,main_at_snapshot,0.0005,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-3900080
410880,11524536,3210,branch,0.001,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-3859120
835328,23429201,6526,main_at_snapshot,0.0,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-3434672
928128,26032025,7251,branch,0.0,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-3341872
1886848,52921445,14741,main_at_snapshot,0.0005,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-2383152
2096512,58801209,16379,branch,0.0,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-2173488
4262144,119536862,33298,main_at_snapshot,0.9995,FLAT_seed1_M_base,M,base,FLAT,100,1,1,-7856
4735616,132815933,36997,branch,0.9755,FLAT_seed1_M_base,M,base,FLAT,100,1,1,465616
4270080,119759387,33360,main,0.999,FLAT_seed1_M_base,M,base,FLAT,100,1,1,80
4770048,133781620,37266,main,0.313,FLAT_seed1_M_base,M,base,FLAT,100,1,1,500048
5270016,147804252,41172,main,0.08,FLAT_seed1_M_base,M,base,FLAT,100,1,1,1000016
5770112,161830580,45079,main,0.031,FLAT_seed1_M_base,M,base,FLAT,100,1,1,1500112
6270080,175855283,48985,main,0.019,FLAT_seed1_M_base,M,base,FLAT,100,1,1,2000080
6770048,189878305,52891,main,0.0075,FLAT_seed1_M_base,M,base,FLAT,100,1,1,2500048
7270016,203901008,56797,main,0.006,FLAT_seed1_M_base,M,base,FLAT,100,1,1,3000016
7770112,217927105,60704,main,0.0045,FLAT_seed1_M_base,M,base,FLAT,100,1,1,3500112
8270080,231950503,64610,main,0.0045,FLAT_seed1_M_base,M,base,FLAT,100,1,1,4000080
8770048,245973511,68516,main,0.0025,FLAT_seed1_M_base,M,base,FLAT,100,1,1,4500048
9270016,259997948,72422,main,0.001,FLAT_seed1_M_base,M,base,FLAT,100,1,1,5000016
9626752,270003495,75209,main_at_snapshot,0.003,FLAT_seed1_M_base,M,base,FLAT,100,1,1,5356752
10696320,300001987,83565,branch,0.002,FLAT_seed1_M_base,M,base,FLAT,100,1,1,6426320
64256,1802677,502,main_at_snapshot,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-4205744
71296,2000003,557,branch,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-4198704
145024,4067284,1133,main_at_snapshot,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-4124976
161152,4519987,1259,branch,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-4108848
327552,9187145,2559,main_at_snapshot,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-3942448
363904,10206679,2843,branch,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-3906096
739712,20747481,5779,main_at_snapshot,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-3530288
821888,23052019,6421,branch,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-3448112
1670656,46858550,13052,main_at_snapshot,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-2599344
1856256,52063547,14502,branch,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-2413744
3773824,105841310,29483,main_at_snapshot,0.999,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-496176
4193152,117601921,32759,branch,1.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,-76848
4270080,119759387,33360,main,0.999,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,80
4770048,133781620,37266,main,0.313,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,500048
5270016,147804252,41172,main,0.08,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,1000016
5770112,161830580,45079,main,0.031,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,1500112
6270080,175855283,48985,main,0.019,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,2000080
6770048,189878305,52891,main,0.0075,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,2500048
7270016,203901008,56797,main,0.006,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,3000016
7770112,217927105,60704,main,0.0045,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,3500112
8270080,231950503,64610,main,0.0045,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,4000080
8523904,239069193,66593,main_at_snapshot,0.003,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,4253904
9470848,265631138,73991,branch,0.0045,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,5200848
8770048,245973511,68516,main,0.0025,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,4500048
9270016,259997948,72422,main,0.001,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,5000016
9770112,274023948,76329,main,0.003,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,5500112
10270080,288048038,80235,main,0.003,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,6000080
10770048,302069948,84141,main,0.002,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,6500048
11270016,316090527,88047,main,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,7000016
11770112,330116492,91954,main,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,7500112
12270080,344136099,95860,main,0.0025,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,8000080
12770048,358159757,99766,main,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,8500048
13270016,372183987,103672,main,0.002,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,9000016
13770112,386209714,107579,main,0.001,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,9500112
14270080,400231781,111485,main,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,10000080
14770048,414254798,115391,main,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,10500048
15270016,428276520,119297,main,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,11000016
15770112,442301814,123204,main,0.001,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,11500112
16270080,456324771,127110,main,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,12000080
16770048,470349092,131016,main,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,12500048
17270016,484370427,134922,main,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,13000016
17770112,498395570,138829,main,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,13500112
18270080,512417841,142735,main,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,14000080
18770048,526440620,146641,main,0.0005,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,14500048
19253504,540000000,150418,main_at_snapshot,0.0,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,14983504
21392768,600000139,167131,branch,0.002,FLAT_seed1_M_base_2B,M,base,FLAT,100,1,2,17122768
128384,3601147,1003,main_at_snapshot,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-4141616
142720,4002885,1115,branch,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-4127280
289920,8131987,2265,main_at_snapshot,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-3980080
322176,9036376,2517,branch,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-3947824
654976,18370805,5117,main_at_snapshot,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-3615024
727680,20409667,5685,branch,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-3542320
1479296,41490800,11557,main_at_snapshot,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-2790704
1643648,46100911,12841,branch,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-2626352
3341440,93715636,26105,main_at_snapshot,0.9985,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-928560
3712640,104125873,29005,branch,1.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,-557360
4270080,119759387,33360,main,0.999,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,80
4770048,133781620,37266,main,0.313,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,500048
5270016,147804252,41172,main,0.08,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,1000016
5770112,161830580,45079,main,0.031,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,1500112
6270080,175855283,48985,main,0.019,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,2000080
6770048,189878305,52891,main,0.0075,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,2500048
7270016,203901008,56797,main,0.006,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,3000016
7547392,211680310,58964,main_at_snapshot,0.004,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,3277392
8385920,235199039,65515,branch,0.0115,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,4115920
7770112,217927105,60704,main,0.0045,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,3500112
8270080,231950503,64610,main,0.0045,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,4000080
8770048,245973511,68516,main,0.0025,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,4500048
9270016,259997948,72422,main,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,5000016
9770112,274023948,76329,main,0.003,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,5500112
10270080,288048038,80235,main,0.003,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,6000080
10770048,302069948,84141,main,0.002,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,6500048
11270016,316090527,88047,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,7000016
11770112,330116492,91954,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,7500112
12270080,344136099,95860,main,0.0025,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,8000080
12770048,358159757,99766,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,8500048
13270016,372183987,103672,main,0.002,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,9000016
13770112,386209714,107579,main,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,9500112
14270080,400231781,111485,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,10000080
14770048,414254798,115391,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,10500048
15270016,428276520,119297,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,11000016
15770112,442301814,123204,main,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,11500112
16270080,456324771,127110,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,12000080
16770048,470349092,131016,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,12500048
17047680,478134204,133185,main_at_snapshot,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,12777680
18941952,531262451,147984,branch,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,14671952
17270016,484370427,134922,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,13000016
17770112,498395570,138829,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,13500112
18270080,512417841,142735,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,14000080
18770048,526440620,146641,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,14500048
19270016,540463360,150547,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,15000016
19770112,554488474,154454,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,15500112
20270080,568511601,158360,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,16000080
20770048,582535078,162266,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,16500048
21270016,596557329,166172,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,17000016
21770112,610583972,170079,main,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,17500112
22270080,624606434,173985,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,18000080
22770048,638627919,177891,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,18500048
23270016,652649024,181797,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,19000016
23770112,666676067,185704,main,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,19500112
24270080,680698956,189610,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,20000080
24770048,694722415,193516,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,20500048
25270016,708744235,197422,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,21000016
25770112,722771792,201329,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,21500112
26270080,736796092,205235,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,22000080
26770048,750819149,209141,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,22500048
27270016,764841719,213047,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,23000016
27770112,778866718,216954,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,23500112
28270080,792889126,220860,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,24000080
28770048,806911541,224766,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,24500048
29270016,820934979,228672,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,25000016
29770112,834960165,232579,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,25500112
30270080,848981726,236485,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,26000080
30770048,863004732,240391,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,26500048
31270016,877026365,244297,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,27000016
31770112,891053120,248204,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,27500112
32270080,905076310,252110,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,28000080
32770048,919099368,256016,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,28500048
33270016,933121147,259922,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,29000016
33770112,947144685,263829,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,29500112
34270080,961167089,267735,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,30000080
34770048,975188136,271641,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,30500048
35270016,989211061,275547,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,31000016
35770112,1003238982,279454,main,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,31500112
36270080,1017260798,283360,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,32000080
36770048,1031283959,287266,main,0.001,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,32500048
37270016,1045305956,291172,main,0.0005,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,33000016
37770112,1059331485,295079,main,0.0015,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,33500112
38270080,1073354246,298985,main,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,34000080
38507136,1080001344,300837,main_at_snapshot,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,34237136
42785664,1200003317,334263,branch,0.0,FLAT_seed1_M_base_4B,M,base,FLAT,100,1,4,38515664
35712,1002054,279,main,0.0,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,-4234288
80640,2262035,630,main,0.0005,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,-4189360
182016,5105143,1422,main,0.0005,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,-4087984
410880,11524536,3210,main,0.0005,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,-3859120
928128,26032025,7251,main,0.0005,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,-3341872
2096512,58801209,16379,main,0.0,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,-2173488
4270080,119759387,33360,main,1.0,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,80
4735616,132815933,36997,main,0.7985,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,465616
4770048,133781620,37266,main,0.7625,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,500048
5270016,147804252,41172,main,0.3705,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,1000016
5770112,161830580,45079,main,0.2285,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,1500112
6270080,175855283,48985,main,0.16,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,2000080
6770048,189878305,52891,main,0.1245,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,2500048
7270016,203901008,56797,main,0.11,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,3000016
7770112,217927105,60704,main,0.1075,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,3500112
8270080,231950503,64610,main,0.092,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,4000080
8770048,245973511,68516,main,0.086,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,4500048
9270016,259997948,72422,main,0.078,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,5000016
9770112,274023948,76329,main,0.0685,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,5500112
10270080,288048038,80235,main,0.066,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,6000080
10696320,300001987,83565,main,0.0675,FLAT_seed1_M_cosine,M,cosine,FLAT,100,1,1,6426320
32128,901491,251,main_at_snapshot,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-4237872
35712,1002054,279,branch,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-4234288
72576,2035863,567,main_at_snapshot,0.0005,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-4197424
80640,2262035,630,branch,0.0005,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-4189360
163840,4595334,1280,main_at_snapshot,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-4106160
182016,5105143,1422,branch,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-4087984
369920,10375442,2890,main_at_snapshot,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-3900080
410880,11524536,3210,branch,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-3859120
835328,23429201,6526,main_at_snapshot,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-3434672
928128,26032025,7251,branch,0.0005,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-3341872
1886848,52921445,14741,main_at_snapshot,0.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-2383152
2096512,58801209,16379,branch,0.001,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-2173488
4262144,119536862,33298,main_at_snapshot,1.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,-7856
4735616,132815933,36997,branch,1.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,465616
4270080,119759387,33360,main,1.0,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,80
4770048,133781620,37266,main,0.9905,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,500048
5270016,147804252,41172,main,0.862,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,1000016
5770112,161830580,45079,main,0.609,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,1500112
6270080,175855283,48985,main,0.415,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,2000080
6770048,189878305,52891,main,0.251,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,2500048
7270016,203901008,56797,main,0.184,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,3000016
7770112,217927105,60704,main,0.1205,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,3500112
8270080,231950503,64610,main,0.088,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,4000080
8770048,245973511,68516,main,0.0645,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,4500048
9270016,259997948,72422,main,0.047,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,5000016
9626752,270003495,75209,main_at_snapshot,0.042,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,5356752
10696320,300001987,83565,branch,0.05,FLAT_seed1_M_lr3,M,lr3,FLAT,100,1,1,6426320
32128,901491,251,main_at_snapshot,0.0005,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-4237872
35712,1002054,279,branch,0.0,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-4234288
72576,2035863,567,main_at_snapshot,0.001,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-4197424
80640,2262035,630,branch,0.0005,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-4189360
163840,4595334,1280,main_at_snapshot,0.0,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-4106160
182016,5105143,1422,branch,0.0,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-4087984
369920,10375442,2890,main_at_snapshot,0.0,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-3900080
410880,11524536,3210,branch,0.0,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-3859120
835328,23429201,6526,main_at_snapshot,0.0005,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-3434672
928128,26032025,7251,branch,0.0005,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-3341872
1886848,52921445,14741,main_at_snapshot,0.0,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-2383152
2096512,58801209,16379,branch,0.0005,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-2173488
4262144,119536862,33298,main_at_snapshot,0.999,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,-7856
4735616,132815933,36997,branch,0.9865,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,465616
4270080,119759387,33360,main,0.999,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,80
4770048,133781620,37266,main,0.5235,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,500048
5270016,147804252,41172,main,0.1865,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,1000016
5770112,161830580,45079,main,0.086,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,1500112
6270080,175855283,48985,main,0.0555,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,2000080
6770048,189878305,52891,main,0.033,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,2500048
7270016,203901008,56797,main,0.0225,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,3000016
7770112,217927105,60704,main,0.018,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,3500112
8270080,231950503,64610,main,0.0135,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,4000080
8770048,245973511,68516,main,0.011,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,4500048
9270016,259997948,72422,main,0.0125,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,5000016
9626752,270003495,75209,main_at_snapshot,0.0105,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,5356752
10696320,300001987,83565,branch,0.021,FLAT_seed1_M_wd0,M,wd0,FLAT,100,1,1,6426320
32128,901491,251,main_at_snapshot,0.0,FLAT_seed1_M_wd0_lr3,M,wd0_lr3,FLAT,100,1,1,-4237872
35712,1002054,279,branch,0.0,FLAT_seed1_M_wd0_lr3,M,wd0_lr3,FLAT,100,1,1,-4234288
