corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown,model_size,n_params_nonemb,n_params_total,bits_stored_per_param,bits_stored_per_param_total,k_sub,frac_stored,mean_exposures,cap,warmup_docs,facts_with_at_least_cstar_exposures,cap_adequacy,budget_tokens,n_uncapped,corpus_type,level,tau,n_facts_at_cap,weighted_acc_p,head_loss_bits,setting,weight_decay,schedule,mid_schedule,probe_acc_branch,probe_acc_main_at_snapshot,budget_mult,run
RAW,0.5,16,3,0.0003,928128,26033446,132707,1592484,3.0350665975192794,,15649.600830078123,187795.2099609375,249051.2411746765,0.0002,4.739059925079346,78.05033588409424,51a86202db31,b88237f973dd,3.110745341204553,12.73803642539978,0.1181701040638398,1,M,7993152,9586944,0.0234945125478581,0.0195886415901602,,,,,,,,300000000,,RAW,RAW,,,0.75208,0.0109870094635989,base,0.1,constant,0,0.0,0.0005,1,RAW_seed3_M_base
RAW,0.5,16,3,0.0003,2096512,58801633,213041,2556492,2.3867647216692056,,27295.98803710937,327551.8564453125,388625.19841420825,0.00035,4.7274017333984375,169.63716292381287,51a86202db31,b88237f973dd,2.482075442115681,12.56318302373886,0.1283696565449843,1,M,7993152,9586944,0.0409790601311363,0.0341664514203183,,,,,,,,300000000,,RAW,RAW,,,0.81036,0.0053129190865438,base,0.1,constant,0,0.0,0.0,1,RAW_seed3_M_base
RAW,0.5,16,3,0.0003,4735488,132816446,324142,3889704,2.014299341294597,,35938.86376953125,431266.365234375,476217.5013737258,0.00025,4.670777797698975,376.5366849899292,51a86202db31,b88237f973dd,2.1132948831201577,12.395755353355408,0.1111179668170123,1,M,7993152,9586944,0.0539544806897673,0.0449847589841324,,,,,,,,300000000,,RAW,RAW,,,0.84101,0.0028104201810783,base,0.1,constant,0,0.843,0.9995,1,RAW_seed3_M_base
RAW,0.5,16,3,0.0003,10696320,300000624,488867,5866404,1.7913577882391294,,44867.647705078125,538411.7724609375,585527.7813175994,0.00015,4.675797939300537,842.4359745979309,51a86202db31,b88237f973dd,1.9040013504584328,12.351372325849534,0.0920229837563181,1,M,7993152,9586944,0.0673591309737307,0.0561609385077181,,,,,,,,300000000,,RAW,RAW,,,0.86127,0.0032309454602655,base,0.1,constant,0,0.0005,0.0015,1,RAW_seed3_M_base
RAW,0.5,16,4,0.0003,35712,1001748,16408,196896,11.616280375003814,,13.994140625,167.9296875,2679.1157501750945,0.00015,5.108436584472656,4.000809907913208,51a86202db31,28ff4720265b,11.65523464849472,12.34698803281784,0.0010970258410531,1,M,7993152,9586944,2.1009194808255863e-05,1.7516498218827606e-05,,,,,,,,300000000,,RAW,RAW,,,0.005965,10.836380052566527,base,0.1,constant,0,0.0,0.0,1,RAW_seed4_M_base
RAW,0.5,16,4,0.0003,80640,2261482,28466,341592,10.55959684604168,,30.05029296875,360.603515625,10154.233611417863,0.0004,5.086818218231201,8.671711206436157,51a86202db31,28ff4720265b,10.644230757713318,12.60682897105217,0.0012997962481556,1,M,7993152,9586944,4.5114057085990607e-05,3.761402127987813e-05,,,,,,,,300000000,,RAW,RAW,,,0.012115,8.3544672870636,base,0.1,constant,0,0.0005,0.0,1,RAW_seed4_M_base
RAW,0.5,16,4,0.0003,182016,5104508,48203,578436,8.119118189596422,,1196.231689453125,14354.7802734375,28021.97132871466,0.0001,4.894368171691895,18.0065975189209,51a86202db31,28ff4720265b,8.25652805005908,12.579347749447823,0.0250606808704852,1,M,7993152,9586944,0.0017958848115783,0.0014973259751426,,,,,,,,300000000,,RAW,RAW,,,0.306205,3.2373116633445025,base,0.1,constant,0,0.0005,0.0,1,RAW_seed4_M_base
RAW,0.5,16,4,0.0003,411008,11526770,80664,967968,4.541075558697527,,6121.306640625,73455.6796875,106909.89488994736,0.00015,4.749598026275635,37.6291401386261,51a86202db31,28ff4720265b,4.634265788814282,12.647290780103209,0.0761306158881285,1,M,7993152,9586944,0.0091898264523807,0.0076620536938048,,,,,,,,300000000,,RAW,RAW,,,0.62094,0.042234316246584,base,0.1,constant,0,0.0,0.0005,1,RAW_seed4_M_base
RAW,0.5,16,4,0.0003,928256,26033375,132421,1589052,3.0276919181764352,,16160.670654296877,193928.0478515625,250968.85528174837,0.0003,4.696655750274658,80.570476770401,51a86202db31,28ff4720265b,3.10126497596716,12.730780420875549,0.1222842298426986,1,M,7993152,9586944,0.0242617740600407,0.0202283488723374,,,,,,,,300000000,,RAW,RAW,,,0.7542,0.0111415342971449,base,0.1,constant,0,0.0,0.0,1,RAW_seed4_M_base
RAW,0.5,16,4,0.0003,2096640,58802527,212395,2548740,2.3828972817401293,,28151.145751953125,337813.7490234375,394214.9096944559,0.00025,4.701430797576904,174.09798669815063,51a86202db31,28ff4720265b,2.477317674252485,12.574558790159225,0.1327856117140234,1,M,7993152,9586944,0.0422628956666203,0.0352368543118054,,,,,,,,300000000,,RAW,RAW,,,0.812495,0.0053776533823693,base,0.1,constant,0,0.0005,0.0005,1,RAW_seed4_M_base
RAW,0.5,16,4,0.0003,4735616,132815513,323568,3882816,2.02755121151158,,36552.00390625,438624.046875,481306.2432134191,0.00015,4.76071310043335,382.0240364074707,51a86202db31,28ff4720265b,2.1071041329302966,12.448474820637704,0.1132095880927656,1,M,7993152,9586944,0.0548749788412631,0.0457522279127738,,,,,,,,300000000,,RAW,RAW,,,0.84229,0.0032641649367287,base,0.1,constant,0,0.8735,0.999,1,RAW_seed4_M_base
RAW,0.5,16,4,0.0003,10696576,300003304,488499,5861988,1.810233809180981,,46018.737548828125,552224.8505859375,609050.8927647689,0.0001,4.694478511810303,848.9523906707764,51a86202db31,28ff4720265b,1.926845711289752,12.448076336503028,0.0944485045005209,1,M,7993152,9586944,0.0690872450049664,0.057601760330084,,,,,,,,300000000,,RAW,RAW,,,0.86056,0.0035669463266967,base,0.1,constant,0,0.0,0.0005,1,RAW_seed4_M_base
RAW,0.5,16,5,0.0003,35712,1001639,16426,197112,11.6030143236351,,16.98974609375,203.876953125,2710.6604764398576,0.00025,5.080201625823975,3.958020687103272,51a86202db31,76ac27c0bb9b,11.653697233576777,12.304108669424055,0.0012784609765006,1,M,7993152,9586944,2.5506452664105475e-05,2.1266104519333797e-05,,,,,,,,300000000,,RAW,RAW,,,0.00532,10.835018239974977,base,0.1,constant,0,0.0005,0.0,1,RAW_seed5_M_base
RAW,0.5,16,5,0.0003,80640,2261912,28383,340596,10.542665161206722,,51.070556640625,612.8466796875,10342.144704012511,0.0003,5.033689498901367,8.573385000228882,51a86202db31,76ac27c0bb9b,10.6292537419796,12.551184664130211,0.0020434767290279,1,M,7993152,9586944,7.667146573560718e-05,6.392513398299813e-05,,,,,,,,300000000,,RAW,RAW,,,0.016785,8.367929543972016,base,0.1,constant,0,0.0005,0.001,1,RAW_seed5_M_base
RAW,0.5,16,5,0.0003,182016,5104940,48309,579708,7.729762416793145,,1426.205810546875,17114.4697265625,32127.17483183441,0.0003,4.909187316894531,17.765336990356445,51a86202db31,76ac27c0bb9b,7.858183428682611,12.569305805635452,0.0297667101368275,1,M,7993152,9586944,0.0021411415329725,0.0017851851149399,,,,,,,,300000000,,RAW,RAW,,,0.33964,2.4486884911060334,base,0.1,constant,0,0.0,0.0005,1,RAW_seed5_M_base
RAW,0.5,16,5,0.0003,411008,11527225,80933,971196,4.453290640015261,,6416.240966796875,76994.8916015625,112291.64815875325,0.0003,4.809718608856201,36.9148313999176,51a86202db31,76ac27c0bb9b,4.544968341154628,12.661701162528992,0.0795225680501155,1,M,7993152,9586944,0.0096326069617545,0.0080312236726909,,,,,,,,300000000,,RAW,RAW,,,0.62777,0.040354391664965,base,0.1,constant,0,0.0005,0.0,1,RAW_seed5_M_base
RAW,0.5,16,5,0.0003,928256,26033459,132559,1590708,2.992450307623757,,16576.636962890625,198919.6435546875,254966.67109461944,0.00015,4.728888511657715,78.52967023849487,51a86202db31,76ac27c0bb9b,3.067329566452304,12.716944285464288,0.1252951515928756,1,M,7993152,9586944,0.0248862580812534,0.020749014863828,,,,,,,,300000000,,RAW,RAW,,,0.757505,0.0104956002576509,base,0.1,constant,0,0.001,0.0,1,RAW_seed5_M_base
RAW,0.5,16,5,0.0003,2096512,58799778,212931,2555172,2.3703931231305977,,28081.014892578125,336972.1787109375,394565.81490160513,0.00015,4.702906608581543,170.83006119728088,51a86202db31,76ac27c0bb9b,2.4640465290539764,12.554128185153008,0.1321226124894919,1,M,7993152,9586944,0.0421576092523872,0.0351490713527624,,,,,,,,300000000,,RAW,RAW,,,0.81223,0.0051537430728785,base,0.1,constant,0,0.0,0.0005,1,RAW_seed5_M_base
RAW,0.5,16,5,0.0003,4735616,132818051,324013,3888156,2.0309062375283804,,36466.89526367188,437602.7431640625,482854.0614079591,0.00025,4.710521221160889,376.5451190471649,51a86202db31,76ac27c0bb9b,2.108873753118355,12.427362676143646,0.1127917707005583,1,M,7993152,9586944,0.0547472065042754,0.0456456972278196,,,,,,,,300000000,,RAW,RAW,,,0.842185,0.0035699268235475,base,0.1,constant,0,0.867,0.9985,1,RAW_seed5_M_base
RAW,0.5,16,5,0.0003,10696448,300001065,489052,5868624,1.7726879892464067,,45309.6025390625,543715.23046875,592777.4510546472,0.00025,4.662831783294678,896.3847522735596,51a86202db31,76ac27c0bb9b,1.8864004388786444,12.333043373918532,0.0928919624089053,1,M,7993152,9586944,0.0680226311808845,0.0567141343966075,,,,,,,,300000000,,RAW,RAW,,,0.86194,0.0029795794766978,base,0.1,constant,0,0.001,0.001,1,RAW_seed5_M_base
FLAT,0.5,16,1,0.0003,71296,2000003,26361,316332,10.74069782622814,,29.564208984375,354.7705078125,8893.864156496405,0.0004,5.048622131347656,6.900096416473389,51a86202db31,7ed4101a920b,10.825730877175332,12.484720541262629,0.0013656538067599,1,M,7993152,9586944,4.4384306442877605e-05,3.700558883127929e-05,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.011355,8.861061018943786,base,0.1,constant,0,0.0,0.0,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,1,0.0003,161152,4519987,44862,538344,8.838149239931404,,788.04736328125,9456.568359375,22635.349906379797,0.0001,4.949586391448975,14.968751192092896,51a86202db31,7ed4101a920b,8.973875638208538,12.628154567623138,0.0178101734207124,1,M,7993152,9586944,0.0011830837646243,0.0009864007090658,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.23512,4.639718019425869,base,0.1,constant,0,0.0,0.0005,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,1,0.0003,363904,10206679,101308,1215696,7.266249359592833,,3213.2666015625,38559.19921875,65864.06258346878,0.00025,5.080257415771484,32.03785729408264,51a86202db31,7ed4101a920b,7.390367741573415,12.348631612324716,0.0319619378528842,1,M,7993152,9586944,0.0048240292714,0.0040220532443654,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.48457,2.7643186151012777,base,0.1,constant,0,0.0005,0.0005,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,1,0.0003,821888,23052019,250003,3000036,7.499343103259504,,13555.964111328123,162671.5693359375,229780.2466725794,0.00035,5.034033298492432,69.49461054801941,51a86202db31,7ed4101a920b,7.767231343907118,12.367645055556295,0.0544673463918433,1,M,7993152,9586944,0.0203513669370903,0.0169680316622207,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.517465,5.049146035283804,base,0.1,constant,0,0.0,0.0005,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,1,0.0003,1856256,52063547,424209,5090508,3.4719416159171983,,61036.433349609375,732437.2001953125,856903.9842400074,0.00015,4.934262275695801,151.9483745098114,51a86202db31,7ed4101a920b,3.667050864250148,12.91544018344879,0.144127069439828,1,M,7993152,9586944,0.0916330879476973,0.0763994449321194,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.800285,2.202778865464032,base,0.1,constant,0,0.0,0.0,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,1,0.0003,4193152,117601921,615228,7382736,2.173157576361236,,90101.7978515625,1081221.57421875,1224458.9071498392,0.0002,4.838970184326172,336.301438331604,51a86202db31,7ed4101a920b,2.374610802089963,12.98063702454567,0.1466968343443406,1,M,7993152,9586944,0.1352684866018749,0.1127806289698521,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.891145,1.1708594255670906,base,0.1,constant,0,1.0,0.999,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,1,0.0003,9470848,265631138,819433,9833196,1.1182216272849823,,126634.94311523438,1519619.3173828125,1712356.5738289133,0.0004,4.84658670425415,745.798196554184,51a86202db31,7ed4101a920b,1.2106934268461214,13.038427178001404,0.1547838566423368,1,M,7993152,9586944,0.1901151532440284,0.1585092514760503,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.93371,0.3248077656235545,base,0.1,constant,0,0.0045,0.003,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,1,0.0003,21392768,600000139,953651,11443812,0.8881762584416236,,135910.17504882812,1630922.1005859375,1911285.1573073177,5e-05,4.823159217834473,1673.4449126720428,51a86202db31,7ed4101a920b,0.9479899515563786,12.928785507130623,0.1427597727051091,1,M,7993152,9586944,0.2040399207454002,0.1701190807608699,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.938685,0.1670311309807002,base,0.1,constant,0,0.002,0.0,2,FLAT_seed1_M_base_2B
FLAT,0.5,16,2,0.0003,71424,2003224,26151,313812,10.703834317846296,,31.615478515625,379.3857421875,9147.555936265468,0.0004,5.045831203460693,7.382609367370605,51a86202db31,9c803286efc1,10.791573470089435,12.51107513551712,0.0014530993078658,1,M,7993152,9586944,4.7463846826320834e-05,3.9573167652538704e-05,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.011175,8.708728665351869,base,0.1,constant,0,0.0005,0.0,2,FLAT_seed2_M_base_2B
FLAT,0.5,16,2,0.0003,161152,4519386,44520,534240,8.539128088669777,,943.130859375,11317.5703125,24978.40682057309,0.00015,4.984240531921387,15.43228244781494,51a86202db31,9c803286efc1,8.67018663035035,12.576998913383484,0.0214285714285714,1,M,7993152,9586944,0.0014159083065729,0.0011805190801677,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.262795,4.061849150747061,base,0.1,constant,0,0.0,0.0,2,FLAT_seed2_M_base_2B
FLAT,0.5,16,2,0.0003,363904,10206539,101307,1215684,7.019264035417726,,3434.266845703125,41211.2021484375,68961.38174592209,0.00025,5.083125114440918,32.55911087989807,51a86202db31,9c803286efc1,7.157328614458162,12.36288199429512,0.0341437413011934,1,M,7993152,9586944,0.0051558136450348,0.0042986797616046,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.50228,2.371016848746687,base,0.1,constant,0,0.0,0.0,2,FLAT_seed2_M_base_2B
FLAT,0.5,16,2,0.0003,821888,23050536,250361,3004332,7.391521392867267,,13539.876708984377,162478.5205078125,232798.8151094208,0.0004,5.06171178817749,70.07347297668457,51a86202db31,9c803286efc1,7.633508672700525,12.40132317225933,0.0543255539001681,1,M,7993152,9586944,0.0203272151596532,0.0169478950234623,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.524615,4.8526939841210845,base,0.1,constant,0,0.0,0.0005,2,FLAT_seed2_M_base_2B
FLAT,0.5,16,2,0.0003,1856384,52065507,423753,5085036,3.343060872665867,,61695.544677734375,740346.5361328125,868958.5239635534,0.0002,4.905014514923096,152.8378176689148,51a86202db31,9c803286efc1,3.5554652697519584,12.939194460368157,0.1458373156060252,1,M,7993152,9586944,0.0926226019638826,0.0772244561074741,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.809885,1.9868185531198976,base,0.1,constant,0,0.0,0.0,2,FLAT_seed2_M_base_2B
FLAT,0.5,16,2,0.0003,4192896,117601844,614714,7376568,2.218832312654441,,89883.92333984375,1078607.080078125,1220779.8372102971,0.0003,4.868297576904297,338.761255979538,51a86202db31,9c803286efc1,2.4228735943085327,12.978098843336106,0.1464648600812735,1,M,7993152,9586944,0.1349413948437518,0.1125079149391218,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.887285,1.3017799810860309,base,0.1,constant,0,1.0,1.0,2,FLAT_seed2_M_base_2B
FLAT,0.5,16,2,0.0003,9470720,265632627,818875,9826500,1.1297718392094738,,127056.07934570312,1524672.9521484375,1721739.8965514617,0.0001,4.878303527832031,749.8854143619537,51a86202db31,9c803286efc1,1.2228533558149124,13.05872333753109,0.1554034498549839,1,M,7993152,9586944,0.1907473987919205,0.1590363886707211,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.93302,0.340737259298563,base,0.1,constant,0,0.0075,0.003,2,FLAT_seed2_M_base_2B
FLAT,0.5,16,2,0.0003,21392896,600001472,953514,11442168,0.8877503772595479,,135887.20849609375,1630646.501953125,1911794.3329085864,0.0001,4.848895072937012,1665.1516392230988,51a86202db31,9c803286efc1,0.9464440485374443,12.94030791466236,0.1427561629928873,1,M,7993152,9586944,0.2040054414019807,0.1700903334736413,,,,,,,,600000000,,FLAT,100,2.0057493899e-06,39479.0,0.93856,0.1679366935277357,base,0.1,constant,0,0.001,0.0,2,FLAT_seed2_M_base_2B
RAW,0.5,16,1,0.0003,71296,2000003,26361,316332,10.74069782622814,,29.564208984375,354.7705078125,8893.864156496405,0.0004,5.048622131347656,6.862249135971069,51a86202db31,755ac9a6520d,10.825730877175332,12.484720541262629,0.0013656538067599,1,M,7993152,9586944,4.4384306442877605e-05,3.700558883127929e-05,,,,,,,,600000000,,RAW,RAW,,,0.011355,8.861061018943786,base,0.1,constant,0,0.0,0.0,2,RAW_seed1_M_base_2B
RAW,0.5,16,1,0.0003,161152,4519987,44862,538344,8.838149239931404,,788.04736328125,9456.568359375,22635.349906379797,0.0001,4.949586391448975,15.225598573684692,51a86202db31,755ac9a6520d,8.973875638208538,12.628154567623138,0.0178101734207124,1,M,7993152,9586944,0.0011830837646243,0.0009864007090658,,,,,,,,600000000,,RAW,RAW,,,0.23512,4.639718019425869,base,0.1,constant,0,0.0,0.0005,2,RAW_seed1_M_base_2B
RAW,0.5,16,1,0.0003,363904,10206679,74972,899664,4.8935257671888985,,5239.6962890625,62876.35546875,92818.68718209997,0.00025,4.854061126708984,33.116809368133545,51a86202db31,755ac9a6520d,4.991695326554962,12.639836356961728,0.0701328495971829,1,M,7993152,9586944,0.0078662779675339,0.006558539975695,,,,,,,,600000000,,RAW,RAW,,,0.59152,0.0707764931237325,base,0.1,constant,0,0.0,0.0,2,RAW_seed1_M_base_2B
RAW,0.5,16,1,0.0003,821888,23052019,123169,1478028,3.1584637126318555,,14445.929443359377,173351.1533203125,230373.2797037735,0.00025,4.733428478240967,71.25269436836243,51a86202db31,755ac9a6520d,3.243846714112623,12.756433783006669,0.1175295731880586,1,M,7993152,9586944,0.021687458629626,0.0180820033287262,,,,,,,,600000000,,RAW,RAW,,,0.743035,0.011899857301847,base,0.1,constant,0,0.0005,0.0,2,RAW_seed1_M_base_2B
RAW,0.5,16,1,0.0003,1856256,52063547,198855,2386260,2.458630930068967,,25960.451416015625,311525.4169921875,369246.4257533851,0.0004,4.711439609527588,155.02134323120117,51a86202db31,755ac9a6520d,2.545765614260229,12.56976568785906,0.1307937944733599,1,M,7993152,9586944,0.0389740389013229,0.0324947571397295,,,,,,,,600000000,,RAW,RAW,,,0.804465,0.0057504129158332,base,0.1,constant,0,0.0,0.0,2,RAW_seed1_M_base_2B
RAW,0.5,16,1,0.0003,4193152,117601921,303663,3643956,2.114833527135291,,33635.863525390625,403630.3623046875,456127.1277747365,0.0003,4.6868205070495605,341.7659056186676,51a86202db31,755ac9a6520d,2.196045349370747,12.465872808122636,0.1110112196744417,1,M,7993152,9586944,0.0504970207378375,0.0421020882467538,,,,,,,,600000000,,RAW,RAW,,,0.833345,0.0035131508657359,base,0.1,constant,0,1.0,1.0,2,RAW_seed1_M_base_2B
RAW,0.5,16,1,0.0003,9470848,265631138,461625,5539500,1.8162576005465332,,44506.298583984375,534075.5830078125,579339.5300521944,0.0003,4.698554039001465,761.4211461544037,51a86202db31,755ac9a6520d,1.9286291657687575,12.336765553689004,0.0966563769293257,1,M,7993152,9586944,0.066816642922318,0.0557086369762681,,,,,,,,600000000,,RAW,RAW,,,0.85971,0.003022389213962,base,0.1,constant,0,0.002,0.0005,2,RAW_seed1_M_base_2B
RAW,0.5,16,1,0.0003,21392768,600000139,654324,7851888,1.6329237319785792,,46430.2529296875,557163.03515625,626503.9515229058,0.00035,4.687880039215088,1707.384405374527,51a86202db31,755ac9a6520d,1.721234531483944,12.244145080399512,0.0712032571019861,1,M,7993152,9586944,0.0697050469146902,0.058116855085025,,,,,,,,600000000,,RAW,RAW,,,0.86797,0.0024681248511478,base,0.1,constant,0,0.0005,0.001,2,RAW_seed1_M_base_2B
RAW,0.5,16,2,0.0003,71424,2003224,26151,313812,10.703834317846296,,31.615478515625,379.3857421875,9147.555936265468,0.0004,5.045831203460693,6.6049981117248535,51a86202db31,7c8ce8ca3e98,10.791573470089435,12.51107513551712,0.0014530993078658,1,M,7993152,9586944,4.7463846826320834e-05,3.9573167652538704e-05,,,,,,,,600000000,,RAW,RAW,,,0.011175,8.708728665351869,base,0.1,constant,0,0.0005,0.0,2,RAW_seed2_M_base_2B
RAW,0.5,16,2,0.0003,161152,4519386,44520,534240,8.539128088669777,,943.130859375,11317.5703125,24978.40682057309,0.00015,4.984240531921387,14.80373215675354,51a86202db31,7c8ce8ca3e98,8.67018663035035,12.576998913383484,0.0214285714285714,1,M,7993152,9586944,0.0014159083065729,0.0011805190801677,,,,,,,,600000000,,RAW,RAW,,,0.262795,4.061849150747061,base,0.1,constant,0,0.0,0.0,2,RAW_seed2_M_base_2B
RAW,0.5,16,2,0.0003,363904,10206539,74880,898560,4.858395778011424,,5171.71875,62060.625,93740.61029087976,0.00025,4.793885707855225,32.06807923316956,51a86202db31,7c8ce8ca3e98,4.957223818855796,12.649356486320496,0.0693108974358974,1,M,7993152,9586944,0.0077642243010016,0.0064734523326724,,,,,,,,600000000,,RAW,RAW,,,0.592645,0.0636351290508173,base,0.1,constant,0,0.0005,0.0,2,RAW_seed2_M_base_2B
RAW,0.5,16,2,0.0003,821888,23050536,123139,1477668,3.157996896802832,,14391.936767578123,172703.2412109375,227096.3055499236,0.0004,4.767887592315674,70.10663270950317,51a86202db31,7c8ce8ca3e98,3.227014705001057,12.736161137914658,0.1171196777625285,1,M,7993152,9586944,0.021606400229964,0.0180144205714498,,,,,,,,600000000,,RAW,RAW,,,0.74292,0.0126905229340773,base,0.1,constant,0,0.0,0.0,2,RAW_seed2_M_base_2B
RAW,0.5,16,2,0.0003,1856384,52065507,198308,2379696,2.4690778492096115,,25635.5849609375,307627.01953125,367323.32144908846,0.0002,4.681783199310303,153.28061437606812,51a86202db31,7c8ce8ca3e98,2.5506433353273343,12.57368927783966,0.1295157028460778,1,M,7993152,9586944,0.0384863217328095,0.0320881210457941,,,,,,,,600000000,,RAW,RAW,,,0.80294,0.0062914240916725,base,0.1,constant,0,0.0,0.0,2,RAW_seed2_M_base_2B
RAW,0.5,16,2,0.0003,4192896,117601844,303179,3638148,2.158160055223036,,33755.981689453125,405071.7802734375,460321.7916686575,0.00015,4.7055206298828125,337.8518500328064,51a86202db31,7c8ce8ca3e98,2.2231095413043445,12.52971437072754,0.1115842456106788,1,M,7993152,9586944,0.0506773523477893,0.0422524404308023,,,,,,,,600000000,,RAW,RAW,,,0.831785,0.0047425722018815,base,0.1,constant,0,1.0,0.998,2,RAW_seed2_M_base_2B
RAW,0.5,16,2,0.0003,9470720,265632627,461167,5534004,1.8290629706392485,,44717.41040039063,536608.9248046875,582481.1256431954,0.00025,4.719891548156738,755.8835253715515,51a86202db31,7c8ce8ca3e98,1.9491480775945835,12.400934047198296,0.0972099044380885,1,M,7993152,9586944,0.0671335819467323,0.0559728861256191,,,,,,,,600000000,,RAW,RAW,,,0.85886,0.0035818422787124,base,0.1,constant,0,0.0025,0.001,2,RAW_seed2_M_base_2B
RAW,0.5,16,2,0.0003,21392896,600001472,653334,7840008,1.5769114337625298,,46413.49462890625,556961.935546875,619307.6570908754,0.0002,4.705989837646484,1698.1290819644928,51a86202db31,7c8ce8ca3e98,1.652027280841483,12.210698145484924,0.0712851313417027,1,M,7993152,9586944,0.0696798879274252,0.0580958786811391,,,,,,,,600000000,,RAW,RAW,,,0.870845,0.0012454043820907,base,0.1,constant,0,0.0005,0.0005,2,RAW_seed2_M_base_2B
FLAT,0.5,16,1,0.0003,142720,4002885,41520,498240,9.434513362424374,,473.86328125,5686.359375,18229.62729401684,0.0002,4.992532730102539,11.93017053604126,51a86202db31,b3294311be1c,9.564531300278306,12.622002338194848,0.0116570327552986,1,M,7993152,9586944,0.0007114038835993,0.0005931357662045,,,,,,,,1200000000,,FLAT,100,2.0057493899e-06,39479.0,0.159675,5.967686245799064,base,0.1,constant,0,0.0,0.0,4,FLAT_seed1_M_base_4B
FLAT,0.5,16,1,0.0003,322176,9036376,79307,951684,6.3309858360874935,,3625.637939453125,43507.6552734375,60418.8456785019,0.00025,5.068273544311523,28.206859827041622,51a86202db31,b3294311be1c,6.408524408473689,12.365753999638557,0.0459606339919553,1,M,7993152,9586944,0.0054431162166611,0.004538219402704,,,,,,,,1200000000,,FLAT,100,2.0057493899e-06,39479.0,0.52399,1.0230901697371155,base,0.1,constant,0,0.0005,0.0005,4,FLAT_seed1_M_base_4B
FLAT,0.5,16,1,0.0003,727680,20409667,226789,2721468,7.685976117061674,,9835.631591796877,118027.5791015625,188518.3191461973,0.00015,5.0776801109313965,64.07295989990234,51a86202db31,b3294311be1c,7.955792344096303,12.360076117897034,0.0436132263910507,1,M,7993152,9586944,0.0147660871583028,0.0123112828344008,,,,,,,,1200000000,,FLAT,100,2.0057493899e-06,39479.0,0.4988,5.003482950985432,base,0.1,constant,0,0.0,0.0,4,FLAT_seed1_M_base_4B
FLAT,0.5,16,1,0.0003,1643648,46100911,395813,4749756,4.138202270385735,,52750.36596679688,633004.3916015625,740057.6963802681,0.00025,5.013763904571533,142.0376317501068,51a86202db31,b3294311be1c,4.337663039106671,12.83308466937542,0.1335150689845962,1,M,7993152,9586944,0.0791933384479067,0.0660277552055756,,,,,,,,1200000000,,FLAT,100,2.0057493899e-06,39479.0,0.75131,2.752095063231885,base,0.1,constant,0,0.0,0.0,4,FLAT_seed1_M_base_4B
FLAT,0.5,16,1,0.0003,3712640,104125873,589066,7068792,2.2745334532602737,,87517.18505859375,1050206.220703125,1203789.5616912828,0.0003,4.852450370788574,314.65488743782043,51a86202db31,b3294311be1c,2.478115808359878,13.02436836335659,0.1488135455110293,1,M,7993152,9586944,0.1313882459264036,0.1095454631531304,,,,,,,,1200000000,,FLAT,100,2.0057493899e-06,39479.0,0.882335,1.3060805797819048,base,0.1,constant,0,1.0,0.9985,4,FLAT_seed1_M_base_4B
FLAT,0.5,16,1,0.0003,8385920,235199039,791859,9502308,1.1764161344470925,,123120.67504882812,1477448.1005859375,1671127.0589755953,0.0003,4.765639305114746,702.2433581352234,51a86202db31,b3294311be1c,1.2744895063415915,13.056494488930705,0.1557272191135038,1,M,7993152,9586944,0.1848392349583665,0.1541104340012768,,,,,,,,1200000000,,FLAT,100,2.0057493899e-06,39479.0,0.931205,0.3504049568325281,base,0.1,constant,0,0.0115,0.004,4,FLAT_seed1_M_base_4B
